endereco_original,endereco_modificado,tipo_erro,label
"VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP","VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP",SEM_ACENTO,1
"VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP","VIA DE ACESSO NORTE (RODOVIA ANHAGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP",ERRO_DIGITACAO,1
"VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP","VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, 07753580, CAJAMAR, SP",SEM_BAIRRO,1
"VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP","VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, CAJAMAR, SP",SEM_CEP,1
"VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP","VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 798, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP",NUMERO_ALTERADO,1
"VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP","VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 799, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP",NUMERO_ALTERADO,1
"VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP","VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 801, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP",NUMERO_ALTERADO,1
"VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP","VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 802, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP",NUMERO_ALTERADO,1
"VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 800, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP","VIA DE ACESSO NORTE (RODOVIA ANHANGUERA) KM 31 + 775M, 810, EMPRESARIAL ANHANGUERA, 07753580, CAJAMAR, SP",NUMERO_ALTERADO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR",ORIGINAL,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","ROD BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR",ABREVIACAO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR",SEM_TIPO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR",SEM_ACENTO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-58, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR",ERRO_DIGITACAO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-158, 1680, 85503310, PATO BRANCO, PR",SEM_BAIRRO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-158, 1680, VILA ESPERANCA, PATO BRANCO, PR",SEM_CEP,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-158, 1678, VILA ESPERANCA, 85503310, PATO BRANCO, PR",NUMERO_ALTERADO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-158, 1679, VILA ESPERANCA, 85503310, PATO BRANCO, PR",NUMERO_ALTERADO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-158, 1681, VILA ESPERANCA, 85503310, PATO BRANCO, PR",NUMERO_ALTERADO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-158, 1682, VILA ESPERANCA, 85503310, PATO BRANCO, PR",NUMERO_ALTERADO,1
"RODOVIA BR-158, 1680, VILA ESPERANCA, 85503310, PATO BRANCO, PR","RODOVIA BR-158, 1690, VILA ESPERANCA, 85503310, PATO BRANCO, PR",NUMERO_ALTERADO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS",ORIGINAL,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","R BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS",ABREVIACAO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS",SEM_TIPO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS",SEM_ACENTO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS",ERRO_DIGITACAO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTAFA RATEIB, 10155, 79835000, DOURADOS, MS",SEM_BAIRRO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, DOURADOS, MS",SEM_CEP,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTAFA RATEIB, 10153, CHACARA CASTELO II, 79835000, DOURADOS, MS",NUMERO_ALTERADO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTAFA RATEIB, 10154, CHACARA CASTELO II, 79835000, DOURADOS, MS",NUMERO_ALTERADO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTAFA RATEIB, 10156, CHACARA CASTELO II, 79835000, DOURADOS, MS",NUMERO_ALTERADO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTAFA RATEIB, 10157, CHACARA CASTELO II, 79835000, DOURADOS, MS",NUMERO_ALTERADO,1
"RUA BUALE MUSTAFA RATEIB, 10155, CHACARA CASTELO II, 79835000, DOURADOS, MS","RUA BUALE MUSTAFA RATEIB, 10165, CHACARA CASTELO II, 79835000, DOURADOS, MS",NUMERO_ALTERADO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM",ORIGINAL,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AV TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM",ABREVIACAO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM",SEM_TIPO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM",SEM_ACENTO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATOTAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM",ERRO_DIGITACAO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATO TAPAJOS, 7503, 69041025, MANAUS, AM",SEM_BAIRRO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, MANAUS, AM",SEM_CEP,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATO TAPAJOS, 7501, TARUMA, 69041025, MANAUS, AM",NUMERO_ALTERADO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATO TAPAJOS, 7502, TARUMA, 69041025, MANAUS, AM",NUMERO_ALTERADO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATO TAPAJOS, 7504, TARUMA, 69041025, MANAUS, AM",NUMERO_ALTERADO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATO TAPAJOS, 7505, TARUMA, 69041025, MANAUS, AM",NUMERO_ALTERADO,1
"AVENIDA TORQUATO TAPAJOS, 7503, TARUMA, 69041025, MANAUS, AM","AVENIDA TORQUATO TAPAJOS, 7513, TARUMA, 69041025, MANAUS, AM",NUMERO_ALTERADO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP",ORIGINAL,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AV JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP",ABREVIACAO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP",SEM_TIPO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP",SEM_ACENTO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIODE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP",ERRO_DIGITACAO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, 18202000, ITAPETININGA, SP",SEM_BAIRRO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, ITAPETININGA, SP",SEM_CEP,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1568, VILA ASEM, 18202000, ITAPETININGA, SP",NUMERO_ALTERADO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1569, VILA ASEM, 18202000, ITAPETININGA, SP",NUMERO_ALTERADO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1571, VILA ASEM, 18202000, ITAPETININGA, SP",NUMERO_ALTERADO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1572, VILA ASEM, 18202000, ITAPETININGA, SP",NUMERO_ALTERADO,1
"AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1570, VILA ASEM, 18202000, ITAPETININGA, SP","AVENIDA JOAO OLIMPIO DE OLIVEIRA, 1580, VILA ASEM, 18202000, ITAPETININGA, SP",NUMERO_ALTERADO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",ORIGINAL,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AV GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",ABREVIACAO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",SEM_TIPO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",SEM_ACENTO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",ERRO_DIGITACAO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAVID SARNOFF, 3185, 32210110, CONTAGEM, MG",SEM_BAIRRO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, CONTAGEM, MG",SEM_CEP,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAVID SARNOFF, 3183, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",NUMERO_ALTERADO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAVID SARNOFF, 3184, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",NUMERO_ALTERADO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAVID SARNOFF, 3186, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",NUMERO_ALTERADO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAVID SARNOFF, 3187, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",NUMERO_ALTERADO,1
"AVENIDA GENERAL DAVID SARNOFF, 3185, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG","AVENIDA GENERAL DAVID SARNOFF, 3195, CIDADE INDUSTRIAL, 32210110, CONTAGEM, MG",NUMERO_ALTERADO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES",ORIGINAL,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","R PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES",ABREVIACAO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES",SEM_TIPO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES",SEM_ACENTO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMODE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES",ERRO_DIGITACAO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMO DE SOUZA TORRES, 117, 29101294, VILA VELHA, ES",SEM_BAIRRO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, VILA VELHA, ES",SEM_CEP,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMO DE SOUZA TORRES, 115, PRAIA DA COSTA, 29101294, VILA VELHA, ES",NUMERO_ALTERADO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMO DE SOUZA TORRES, 116, PRAIA DA COSTA, 29101294, VILA VELHA, ES",NUMERO_ALTERADO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMO DE SOUZA TORRES, 118, PRAIA DA COSTA, 29101294, VILA VELHA, ES",NUMERO_ALTERADO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMO DE SOUZA TORRES, 119, PRAIA DA COSTA, 29101294, VILA VELHA, ES",NUMERO_ALTERADO,1
"RUA PROFESSOR TELMO DE SOUZA TORRES, 117, PRAIA DA COSTA, 29101294, VILA VELHA, ES","RUA PROFESSOR TELMO DE SOUZA TORRES, 127, PRAIA DA COSTA, 29101294, VILA VELHA, ES",NUMERO_ALTERADO,1
"FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG","FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG",ORIGINAL,1
"FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG","FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG",ABREVIACAO,1
"FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG","NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG",SEM_TIPO,1
"FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG","FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG",SEM_ACENTO,1
"FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG","FAZENDA NOSSA SENHOA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG",ERRO_DIGITACAO,1
"FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG","FAZENDA NOSSA SENHORA APARECIDA, SN, 39237000, FELIXLANDIA, MG",SEM_BAIRRO,1
"FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, 39237000, FELIXLANDIA, MG","FAZENDA NOSSA SENHORA APARECIDA, SN, AREA RURAL, FELIXLANDIA, MG",SEM_CEP,1
"AVENIDA 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA","AVENIDA 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA",ORIGINAL,1
"AVENIDA 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA","AV 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA",ABREVIACAO,1
"AVENIDA 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA","24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA",SEM_TIPO,1
"AVENIDA 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA","AVENIDA 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA",SEM_ACENTO,1
"AVENIDA 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA","AVENIDA 24 DEMAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA",ERRO_DIGITACAO,1
"AVENIDA 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA","AVENIDA 24 DE MAIO, 100B, 48000127, ALAGOINHAS, BA",SEM_BAIRRO,1
"AVENIDA 24 DE MAIO, 100B, CENTRO, 48000127, ALAGOINHAS, BA","AVENIDA 24 DE MAIO, 100B, CENTRO, ALAGOINHAS, BA",SEM_CEP,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",ORIGINAL,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","R BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",ABREVIACAO,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",SEM_TIPO,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",SEM_ACENTO,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",ERRO_DIGITACAO,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRIGUES DOMINGOS, 491, 14095050, RIBEIRAO PRETO, SP",SEM_BAIRRO,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, RIBEIRAO PRETO, SP",SEM_CEP,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRIGUES DOMINGOS, 489, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",NUMERO_ALTERADO,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRIGUES DOMINGOS, 490, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",NUMERO_ALTERADO,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRIGUES DOMINGOS, 492, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",NUMERO_ALTERADO,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRIGUES DOMINGOS, 493, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",NUMERO_ALTERADO,1
"RUA BENEDICTA RODRIGUES DOMINGOS, 491, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP","RUA BENEDICTA RODRIGUES DOMINGOS, 501, PARQUE INDUSTRIAL LAGOINHA, 14095050, RIBEIRAO PRETO, SP",NUMERO_ALTERADO,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ",ORIGINAL,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","R ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ",ABREVIACAO,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ",SEM_TIPO,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ",SEM_ACENTO,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTOCOELHO, 82, COELHO, 24740010, SAO GONCALO, RJ",ERRO_DIGITACAO,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTO COELHO, 82, 24740010, SAO GONCALO, RJ",SEM_BAIRRO,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTO COELHO, 82, COELHO, SAO GONCALO, RJ",SEM_CEP,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTO COELHO, 80, COELHO, 24740010, SAO GONCALO, RJ",NUMERO_ALTERADO,1
"RUA ALBERTO COELHO, 82, COELHO, 24740010, SAO GONCALO, RJ","RUA ALBERTO COELHO, 81, COELHO, 24740010, SAO GONCALO, RJ",NUMERO_ALTERADO,1
